4582,0,	27.501578311953498
4643,0,	17.431485485111946
4739,0,	18.726373056499042
4905,0,	20.54612526687834
5064,0,	29.784407298760094
5069,0,	20.243165424624614
5070,0,	25.287181043901587
5155,0,	24.375909728912077
5192,0,	26.359499432931223
5205,0,	21.579909290007283
5234,0,	26.635219464806873
5239,0,	31.88280283773854
5471,0,	22.85619406406301
5485,0,	19.190114218545315
5591,0,	20.44447426717478
5607,0,	18.554496496869568
5616,0,	23.364050431209392
5653,0,	32.98342405413662
5682,0,	20.482344247456503
5711,0,	21.980533818250702
5908,0,	24.555692477407383
5953,0,	21.38457991802791
5980,0,	31.227054231807777
5986,0,	20.938644290570224
6027,0,	21.23775069623389
6034,0,	16.465070163747313
6036,0,	23.482045317139786
6055,0,	29.298741411287562
6106,0,	23.870710904241612
6108,0,	20.281699790525305
6149,0,	17.916088355594116
6157,0,	23.268777533448016
6219,0,	21.49619670201612
6280,0,	19.53027965546178
6693,0,	22.150616536708938
6735,0,	26.680397686897344
6751,0,	18.12576845694341
6770,0,	23.0482015079475
6789,0,	21.33807292469949
6816,0,	21.335415382223573
6867,0,	25.53034618044734
6906,0,	32.86516341395863
6934,0,	20.926153840933456
6959,0,	26.38341731521441
7045,0,	24.279308059912754
7064,0,	24.693884686154696
7066,0,	21.33010029727176
7121,0,	19.038634297418454
7126,0,	17.863336137447302
7136,0,	19.91628770008769
7146,0,	26.112613736919194
7225,0,	26.999967169625506
7246,0,	24.03414976651007
7269,0,	27.536657872635512
7280,1,	43.072119678309555
7317,0,	15.790453006237588
7355,0,	27.498256383858603
7370,0,	30.93113687711521
7389,0,	27.118892195422475
7400,0,	22.379165189637185
7452,0,	22.173205647754173
7585,0,	21.74866323722756
7625,0,	27.66435278860298
7700,0,	20.180048790821754
7749,0,	27.35474909015948
7950,0,	19.81065038667028
7962,0,	23.77025579865222
7980,0,	28.34734120491182
8016,0,	20.870345448939347
8203,0,	21.666943806093336
8260,0,	19.572800335076337
8387,0,	23.125403116872675
8422,0,	24.95850947819343
8724,0,	24.586918601499328
8831,0,	23.06401388567916
8868,0,	28.169152981902066
8881,0,	19.435936897566982
8890,0,	23.736770763455755
8921,1,	41.14207945517999
8980,0,	17.6274792427103
8985,0,	20.273727163097575
9055,0,	28.64651404913738
9092,0,	18.07926146361498
9257,0,	22.08617113166812
9290,0,	26.84782286287966
9435,0,	19.619307328404766
9515,0,	20.269076463764733
9658,0,	23.95203170400445
9859,0,	17.55173928214687
9862,0,	22.839185792217187
9863,0,	31.53107709105187
9888,0,	22.042986066434587
9960,0,	21.318141356130166
9963,0,	22.185828974514738
9975,0,	21.803408612231305
10041,0,	22.00378731491491
10067,0,	22.442946209059023
10222,0,	18.83426928102098
10254,0,	21.224728738101927
10259,0,	17.900541732110042
10277,0,	25.34963329208547
10306,0,	19.93489049741906
10309,0,	16.83911926723163
10323,0,	22.217055098606686
10389,0,	19.264791162118378
10449,0,	26.211607194146836
10473,0,	21.76925919141587
10523,1,	38.05335071255373
10579,0,	17.08334742076775
10641,0,	33.870245978347754
10651,0,	17.771916676276003
10665,0,	17.481580160782848
10805,0,	27.28552010866202
10867,0,	19.653190994972608
10880,0,	20.738132710762827
10944,0,	20.857722122178778
10969,0,	19.420656028330498
10990,0,	22.987078031001573
11058,0,	22.610371385041347
11087,0,	23.290702258874276
11162,0,	23.022954854426352
11171,0,	18.655948180887428
11182,0,	19.993356431889076
11258,0,	26.462744958120325
11322,0,	30.50725885220758
11368,0,	16.907550985986312
11375,0,	21.33940169593744
11376,0,	21.58721753181603
11415,0,	17.945985708448102
11451,0,	21.793177073699056
11458,0,	18.878517363244885
11525,1,	39.45015503789196
11543,0,	24.74238483634005
11649,0,	17.40291690349591
11669,0,	31.323390146559515
11779,0,	20.601933658872447
11785,0,	20.514234757167422
11853,1,	38.89778483427409
11974,0,	22.463542163247322
11994,0,	23.70554463936381
12133,0,	19.829253184001644
12194,0,	17.459655435356595
12263,0,	19.911637000754855
12273,0,	21.063548786937996
12281,1,	36.99319058035137
12311,0,	23.57439491817766
12384,0,	18.593495932703544
12462,0,	19.44656706747062
12508,0,	17.966315908388808
12531,0,	24.1039102565027
12536,0,	20.524200541452082
12558,0,	27.60987316784683
12649,0,	25.34830452084751
12694,0,	17.838753869545137
12755,0,	28.182573571405403
12773,0,	16.2973792335174
12811,0,	23.555127735227316
12846,0,	30.00963402359346
12870,0,	28.03468133262102
12892,0,	34.74537471566489
12929,0,	24.753147883367486
12966,0,	24.366342575998807
12997,0,	24.708501169772198
13077,0,	22.58911104523407
13080,0,	20.211540669161284
13131,0,	23.89197124404889
13188,0,	25.55227090587359
13268,0,	26.188087943235036
13345,0,	27.70248852313229
13351,0,	20.95033747746423
13390,0,	21.253695951089345
13421,0,	29.302196216506246
13458,0,	24.564329490454092
13502,0,	25.200810913434513
13524,0,	28.48606492215432
13562,0,	20.88828386065174
13706,0,	28.578813154563573
13766,0,	20.434508482890127
13952,1,	39.13696365710599
13991,0,	22.784440417213446
14179,0,	25.941202247223003
14200,0,	30.79560221084381
14256,0,	20.958310104891964
14274,0,	19.329635198530585
14297,0,	20.30893960090338
14429,0,	26.287745786081654
14469,0,	35.25828041351549
14564,0,	30.242168990235562
14586,0,	28.43902642033071
14680,0,	29.16453551625412
14699,1,	37.88459676533344
14769,0,	23.928778207340237
14817,0,	24.735740980150275
14933,0,	30.41012567471309
14976,0,	18.59017400460866
14982,0,	29.93508995714419
15007,0,	26.304222549432293
15017,0,	23.838156008911707
15043,0,	23.500249483099775
15090,0,	16.41563987369539
15119,0,	19.258545937299992
15131,0,	19.11171671550598
15251,0,	18.009766727869938
15265,0,	19.34491606776707
15286,0,	18.1583233522733
15337,0,	17.80885651669115
15348,0,	26.520147875599974
15405,0,	25.000033579379515
15422,0,	27.20127601217568
15424,0,	14.681859162411778
15470,0,	30.55642338801192
15502,1,	36.31664670454661
15524,0,	15.337342014094954
15536,0,	21.512806342490563
15633,0,	20.86463173261614
15641,1,	36.33325634502105
15902,0,	16.09939231906211
15919,0,	24.945022450128185
15953,0,	17.846726496972867
15969,0,	28.549314433080973
15975,0,	24.443012676428804
16084,0,	30.135867291199173
16091,0,	32.839252374818514
16108,0,	17.57765032128699
16213,0,	21.90173768383997
16248,0,	18.141315080427475
16268,0,	30.11327818015394
16272,0,	15.910706803272507
16326,0,	21.84234160950339
16333,0,	20.726173769621226
16365,0,	15.49878771950648
16379,1,	45.717038827458865
16382,0,	20.408597443750004
16384,0,	23.667408904834502
16549,0,	18.160980894749212
16572,0,	20.482610001704096
16587,0,	24.080656759838497
16597,0,	27.555260669966877
16646,0,	19.65119783811568
16713,0,	22.88542703129802
16748,0,	25.101020193464098
16907,0,	20.003986601792715
16948,1,	49.44357776430351
16949,0,	34.851144906206095
17001,0,	19.808657229813345
17048,0,	19.18147720549861
17061,0,	17.22685471446688
17067,0,	32.69707385235733
17298,0,	18.890476304386475
17337,0,	17.594924347380406
17373,0,	23.857290314738265
17413,0,	18.91240102981273
17430,0,	35.04434824420475
17558,1,	51.370960444957156
17679,0,	28.626383164882363
17689,0,	22.906022985486317
17700,0,	22.353918536116044
17729,0,	25.608079297867704
17763,1,	38.92854588843276
17800,0,	20.85174265160797
17853,0,	26.92090528096719
17865,1,	50.08258385263604
18004,1,	56.60964105059452
18010,1,	51.39820025533525
18059,0,	21.56130649267591
18076,0,	20.270670989250274
18093,0,	31.723084534936362
18281,0,	27.223865123220918
18324,0,	20.409261829368972
18345,0,	24.93797996256702
18370,0,	17.88725401973049
18432,0,	19.01538080075424
18475,0,	24.505863555984075
18583,0,	21.480915832779644
18620,0,	22.00910239986673
18686,0,	22.172541262135194
18808,0,	24.17061457264804
18937,0,	23.582367545605386
18948,0,	24.169684432781473
18994,0,	22.041657295196625
19031,0,	20.015546911562925
19166,0,	24.55967879112125
19375,0,	22.44095305220209
19388,0,	21.539381767249658
19408,0,	35.61199931705909
19413,0,	35.152643100098075
19418,0,	28.12477202255437
19426,0,	20.732153240192034
19446,0,	20.19067896072539
19508,0,	19.326977656054677
19539,0,	19.170182649975995
19570,0,	27.374016273109824
19578,0,	20.67900239067383
19683,0,	25.861210218698112
19689,0,	27.615055375674856
19714,0,	23.559114048941176
19745,0,	18.888483147529545
19751,0,	17.35707429578647
19756,0,	18.49649563233283
19772,0,	21.10288041558146
19834,0,	19.926917869991335
19864,0,	24.981563659171947
19893,0,	21.41049095716803
19903,0,	16.286350432242376
19923,0,	24.12849252440487
19937,0,	24.83274128052099
19950,0,	22.52891770815471
19966,0,	23.315948912395417
20062,0,	19.382786048048782
20134,0,	19.779424262578335
20146,0,	27.220543195126023
20320,0,	23.31329136991951
20424,0,	25.20479722714837
20449,0,	21.267913803335464
20584,0,	19.72029394248934
20676,0,	23.021626083188405
20686,0,	27.659702089270144
20708,0,	26.27871014166356
20710,0,	21.042421324254512
20744,0,	14.906155747378572
20766,0,	21.151380565766814
20771,0,	22.452247607724708
20785,0,	15.526293284132143
20876,0,	21.521974864032448
20986,0,	16.54718822625293
21029,0,	33.72886471862935
21030,0,	24.487260758652702
21039,1,	40.02644312379301
21048,0,	24.273195712218154
21079,0,	19.617314171547825
21129,0,	19.897684902756318
21150,0,	19.323655727959785
21184,0,	17.90652120268084
21260,0,	22.23366473908112
21315,0,	19.833903883334486
21333,0,	22.202438614989177
21401,0,	22.5439328231436
21528,0,	23.08500847123885
21547,0,	17.616849072806662
21555,0,	21.60475731215704
21571,0,	24.68724082996492
21630,0,	21.94758029154942
21670,0,	23.21316845713961
21880,0,	25.051988534783558
21904,0,	19.555526308982923
21949,0,	20.02484831022861
22075,0,	22.020396955389348
22116,0,	25.996080499350544
22206,0,	17.479321249678325
22265,0,	23.632860852647674
22317,0,	25.06461186154413
22371,0,	15.049663041077705
22378,0,	19.46071848115484
22476,0,	19.441251982518807
22532,0,	20.25379559452825
22557,0,	23.30731189934871
22569,0,	24.932399123367613
22595,0,	23.29495432683574
22714,0,	16.405674089410727
22750,0,	19.629937498308404
22870,0,	15.473541065985335
22904,0,	22.68278941750989
22976,0,	17.6509984936221
23049,0,	17.01425131639409
23088,0,	15.891705374569755
23191,0,	27.90765080227253
23229,0,	22.46885724819915
23230,0,	23.062817991564998
23250,0,	15.417732673991226
23332,0,	20.19665843129619
23714,0,	22.229678425367254
23720,0,	21.982526975107632
23796,0,	20.268677832393344
23819,0,	21.967910491490123
23862,0,	25.16161216191484
23866,0,	19.31568310053206
23902,0,	23.181078631742995
23910,0,	22.29811014412193
23985,0,	21.51506525359508
24043,0,	18.48918739052408
24101,0,	19.344916067767066
24107,0,	26.730890993939635
24125,0,	21.36491410370618
24159,0,	26.594957696296838
24199,0,	20.78995478904307
24439,0,	23.374414846865438
24443,0,	19.275819963393417
24463,0,	18.725907986565755
24505,0,	19.93422611180009
24550,0,	19.451483521051053
24557,0,	31.085540094965577
24628,0,	17.615520301568704
24657,0,	20.557685576648552
24659,0,	17.978939235149383
24668,0,	16.162110321493586
24677,0,	20.40793305813102
24745,0,	20.11161707206707
24750,0,	19.80932161543232
24751,0,	24.018868897273585
24808,0,	21.40318271535928
24895,0,	26.896323013065015
24959,0,	23.51220842424137
25005,0,	18.634687841080147
25029,0,	19.091652269812855
25037,0,	20.424144067234074
25099,0,	31.132445719665387
25176,0,	23.407235496442922
25302,0,	27.157426561323163
25426,0,	31.271302314031672
25486,0,	21.445703394973837
25509,0,	19.558183851458836
25529,0,	20.753679334246904
25582,0,	19.411354629664817
25588,0,	21.769923577034845
25601,0,	23.10467428556059
25612,0,	22.656213992750786
25714,0,	19.14227845397894
25839,0,	23.827525839008075
25840,0,	19.410291612674452
25845,0,	23.257748732172995
25854,1,	48.27492346052213
25956,0,	28.00345520852908
25976,0,	29.938544762362874
25998,0,	25.86174172719329
26000,0,	21.143407938339084
26091,0,	21.545361237820458
26120,0,	17.244793126179275
26189,0,	20.11580270146663
26191,0,	30.270073186232615
26194,0,	35.76919295450916
26344,0,	23.080756403277395
26377,0,	19.60269768793033
26416,0,	18.04564355129472
26429,1,	45.83795701011277
26471,0,	21.682091798206017
26662,0,	26.530910922627413
26676,0,	18.972860121139682
26907,0,	18.790818461539857
26922,0,	26.19260576544408
26936,0,	22.477760015493445
27008,0,	22.867488619585625
27026,0,	20.578680162208233
27039,0,	22.253064799155265
27100,0,	17.64674642566065
27201,1,	50.85672597586859
27213,0,	16.938511355830656
27216,1,	50.275920067758484
27234,0,	21.964588563395242
27244,0,	26.43205034252356
27365,0,	16.501345618543482
27379,0,	27.106933254280875
27528,0,	21.490217231445328
27626,0,	18.317775900827897
27662,0,	23.517257754945593
27700,0,	22.382354240608272
27703,0,	27.61186632470376
27711,0,	27.910175467624637
27728,0,	22.84582964840696
27814,1,	36.792346807734475
27821,0,	18.88117490572079
27846,1,	43.69863531700531
27849,0,	25.659768499024146
27995,0,	23.853436878148194
28113,0,	20.8865564580424
28162,0,	21.845264906226888
28259,0,	22.007773628628783
28290,0,	20.523004647337924
28329,0,	17.50523228881844
28372,0,	21.175298448050007
28392,0,	20.10430883025832
28406,0,	17.291964505126675
28488,0,	22.80171444330685
28501,0,	22.217985238473247
28607,0,	22.486397028540146
28652,0,	22.688104502461716
28659,1,	36.98262684900962
28700,0,	20.86815297639671
28747,0,	32.19413393879138
28906,0,	28.0942102840814
28952,0,	18.943228522533285
29043,0,	22.66551539141647
29073,0,	27.27236527340627
29140,0,	24.551307532322134
29206,0,	14.873866606296268
29252,1,	40.30315973409713
29376,0,	18.585523305275817
29414,0,	26.263030641055696
29424,0,	27.752051690308004
29453,0,	35.87615903916453
29469,0,	21.84367038074134
29492,0,	27.35926691236852
29541,0,	18.244294851368988
29613,0,	24.22283528229967
29619,0,	22.15792477851769
29703,0,	21.413812885262914
29738,0,	20.817858985040125
29805,0,	22.0837793434398
29833,0,	21.152044951385793
29864,0,	23.335880480964743
29991,0,	20.657077665247577
30056,0,	20.05401483890173
30090,0,	28.02631007382191
30129,0,	20.56472806420971
30217,0,	30.157659139501636
30249,0,	30.434840819739037
30254,0,	28.465601845089807
30258,0,	24.194266700683638
30295,0,	26.21067705428027
30323,0,	33.48569958208359
30426,0,	34.95133425754789
30460,0,	32.55821725799103
30512,0,	21.415407410748465
30516,0,	19.69903360268206
30538,0,	22.822310397495166
30554,0,	18.982825905424345
30583,0,	23.783012002536584
30634,0,	20.376706934039085
30643,0,	21.41115534278701
30712,0,	20.598611730777556
30724,0,	20.87858383061466
30751,0,	21.37355111675288
30752,0,	21.943992609206937
30970,0,	19.89702051713735
31005,0,	25.663223304242827
31069,0,	17.91582260134652
31085,0,	20.94276348140789
31127,0,	18.00445164291812
31193,0,	25.186858815435983
31196,0,	31.242733732415644
31257,0,	25.32000169347907
31290,0,	20.18270633329766
31293,0,	19.81822438272662
31364,0,	22.215726327368728
31366,0,	22.145301451757113
31384,0,	26.209348283042313
31448,0,	26.11899183886138
31549,0,	22.240175718147093
31560,0,	25.46789393226345
31564,0,	22.24628806584169
31605,0,	21.0603597359669
31634,0,	21.23243561128207
31648,0,	26.080058841589295
31701,0,	22.628974182372716
31711,0,	26.81261042507386
31727,0,	19.007408173326517
31734,1,	37.1099231336057
31760,0,	26.22223736405048
31918,0,	21.413148499643935
31924,0,	16.214995416764197
31934,0,	18.862173477018032
31959,0,	19.515663171844277
32079,0,	22.176527575849054
32136,0,	24.522738950706103
32140,0,	27.32511749155308
32220,0,	22.400425529444465
32267,0,	20.902235958650266
32269,0,	18.979703293015145
32328,0,	17.12453932914435
32473,0,	22.093080742105478
32479,0,	28.38786872766945
32549,0,	22.89273527310677
32567,0,	24.05501147494596
32584,0,	23.997608557466314
32619,0,	19.869780706759272
32621,0,	20.233864025958926
32624,0,	23.592997715509032
32635,0,	32.43397714724226
32705,0,	20.995914330926084
32758,0,	21.07457758821302
32800,0,	20.646447495343935
32813,0,	15.57585645130787
32834,0,	24.78357674471665
33018,0,	22.918646312246892
33090,0,	23.94206591971979
33092,0,	19.70833500134774
33229,0,	27.56004424642351
33314,0,	23.11331129860729
33332,0,	21.549347551534314
33435,0,	16.25645307938839
33455,0,	20.245357897167228
33494,0,	18.788160919063944
33508,0,	22.916653155389955
33602,0,	21.827725125885877
33604,0,	25.270571403427144
33708,0,	27.336146292828104
33710,0,	24.849350920995427
33741,0,	20.36209045042158
34007,0,	18.85885154892315
34179,0,	29.08480924197682
34230,0,	23.072783775849665
34237,1,	41.65299199617366
34258,0,	25.318274290869727
34278,0,	25.176228645532344
34307,0,	29.749194860954283
34331,0,	17.502176114971146
34360,0,	26.23173807840186
34404,0,	19.916287700087693
34582,0,	17.920473300679365
34699,0,	22.49609705857722
34717,0,	25.03870082240401
34740,0,	26.49104778548876
34744,0,	24.630768052351847
34760,0,	23.66966781593903
34763,0,	26.661130503946993
34846,0,	20.090622486507378
34900,0,	19.833903883334493
34924,0,	28.49217726984891
35001,0,	19.851177909427904
35012,0,	23.2222705401196
35127,0,	16.90223590103449
35132,0,	28.5426705768912
35202,0,	18.365877419641862
35320,0,	17.985583091339166
35366,0,	27.047005671449107
35387,0,	20.31890538518804
35398,0,	24.036142923367
35427,0,	20.401289201941253
35429,0,	20.198252956781737
35474,1,	40.95525421912352
35521,0,	27.925456336861124
35537,0,	20.244494195862565
35542,0,	18.913729801050682
35675,0,	24.207355097377494
35722,0,	23.75112149282566
35884,0,	20.18403510453561
35921,0,	20.22921332662608
35938,0,	23.84945056443433
35975,0,	22.99970135776215
35980,0,	26.46513674634864
36039,0,	18.64664678222174
36110,0,	25.60077105605895
36215,0,	19.74647073587705
36327,0,	25.665216461099767
36383,0,	25.534332494161198
36419,0,	21.502840558205897
36638,0,	20.182041947678684
36843,0,	18.50779018785545
36923,0,	17.011593773918182
36953,0,	20.26309699319393
36962,0,	16.25047360881759
36963,0,	21.336079767842556
37133,0,	26.839850235451934
37197,0,	19.50197682809334
37319,0,	24.54705546436068
37362,0,	31.983523697575528
37388,0,	17.04242126663874
37508,0,	17.62814362832928
37519,0,	16.58970890586749
37524,0,	26.406870127564318
37667,0,	23.09670165813285
37687,0,	18.533701226995575
37714,0,	19.43420949495764
37773,0,	22.45384213321025
37816,0,	20.39756864247498
37824,0,	19.350231152718884
37868,0,	22.23353186195732
37877,0,	21.063017278442818
37881,0,	23.628210153314832
37956,0,	23.570408604463793
37977,0,	20.761386207427037
38022,0,	27.252699459084532
38130,0,	19.398731302904242
38142,0,	22.049629922624362
38149,0,	33.89097480965985
38243,1,	40.14417225547582
38358,0,	23.307577653596304
38375,0,	31.806132737308545
38402,0,	20.06378130750069
38454,0,	17.59027364804756
38597,0,	22.361093900800995
38639,0,	25.77935791044009
38681,1,	38.11646734635658
38908,0,	23.723217296828608
38953,0,	19.8481217355806
39000,0,	24.741321819349686
39036,0,	17.17503263618664
39060,0,	22.81101584197254
39098,0,	16.934525042116796
39119,0,	31.57180392949519
39174,0,	17.505896674437423
39222,0,	29.383782770516678
39254,0,	24.652028392159117
39258,0,	19.641896439449994
39314,0,	23.800286028629998
39338,0,	23.9743550608021
39358,0,	23.108926353522044
39367,0,	24.44407569341917
39427,0,	27.72614065116788
39544,0,	21.56861473448467
39557,0,	20.182041947678684
39561,0,	19.59964151408303
39725,0,	30.912799834031432
39758,0,	25.322924990202566
39808,0,	23.24844733350731
39989,0,	18.59548908956048
40113,0,	17.828123699641495
40143,0,	23.47393981258826
40147,0,	23.361127134485887
40149,0,	21.40185394412132
40245,0,	18.167624750938987
40253,0,	26.111019211433643
40267,0,	24.832342649149606
40278,0,	33.249842687346586
40356,0,	20.859050893416725
40361,0,	18.97551766361559
40397,0,	17.96166520905597
40570,0,	21.675580819140038
40584,0,	25.725675552426708
40739,0,	16.860379607038908
40787,0,	26.88755312289452
40808,0,	30.206292166810794
40819,0,	14.900840662426749
40837,0,	18.993057443956598
40843,0,	16.878716650122684
40873,0,	21.765272877702
40930,0,	30.449058671985156
40947,0,	20.414178282949408
40966,0,	25.26107068907577
41049,0,	30.285885563964285
41111,0,	26.090423257245345
41145,0,	20.10058827079205
41189,0,	21.361592175611285
41250,0,	24.83473443737792
41283,0,	22.862837920252783
41332,0,	20.107630758353203
41355,0,	23.139886723366388
41362,0,	24.900508613656694
41427,0,	29.56981074383036
41434,1,	40.24170406434172
41467,0,	23.203667742788227
41590,0,	22.59927614520442
41672,1,	39.16845553544551
41699,0,	16.897319447454056
41738,0,	19.568814021362478
41741,0,	30.32189526451287
41749,1,	41.16054937538756
41768,0,	20.24848050957643
41836,1,	36.712620533457184
41860,0,	24.454307231951418
41912,0,	20.635152939821317
42178,0,	20.17473370586993
42199,0,	24.47065111817827
42248,0,	23.59764841484187
42340,0,	21.459655492972363
42425,0,	24.368335732855734
42451,0,	16.94382644078248
42456,0,	26.731156748187225
42467,0,	22.211740013654865
42511,0,	20.217918771103466
42520,0,	18.4473310965285
42544,0,	22.706042914174102
42605,0,	23.967046818993346
42633,0,	17.144470897713674
42695,0,	30.50526569535065
42720,0,	22.877055772498895
42736,0,	20.586918543883556
42740,0,	28.96940545996043
42769,0,	13.219945046413745
42782,0,	19.60894291274871
42809,0,	18.6154206581298
42855,0,	18.7423183113545
42919,0,	22.06956149119369
42984,0,	22.149287765470973
43052,0,	24.71182309786709
43072,0,	19.42862865575823
43080,0,	23.492675487043428
43102,0,	19.271833649679543
43130,0,	24.502541627889187
43162,0,	19.7628146221039
43391,0,	18.45889140629871
43396,0,	30.408929780598918
43435,0,	25.91887889042536
43476,0,	19.395409374809354
43607,0,	22.947879279481896
43643,0,	31.697173495796232
43884,0,	25.02435009303409
43911,0,	17.03816919867728
43971,1,	36.909278676674504
44010,1,	36.75514121307174
44075,0,	21.44437462373588
44080,0,	22.251603150793507
44215,0,	32.98873913908844
44271,1,	38.94229867074557
44336,0,	20.079527246670455
44384,0,	23.098960569237374
44455,1,	45.72634022612455
44534,0,	23.004352057094984
44549,0,	17.992226947528934
44577,0,	25.00813908393104
44608,0,	19.427964270139253
44640,0,	28.889479869997437
44666,0,	23.281666614456178
44674,0,	28.222436708544056
44711,0,	22.625918008525417
44763,0,	20.840448096085364
44789,0,	22.28747997421829
45003,0,	21.336744153461527
45013,0,	24.43876060846735
45083,0,	22.567452074055392
45095,0,	16.13991984181974
45105,0,	20.131548640636396
45194,0,	26.504335497868308
45205,0,	33.30950451593076
45207,0,	18.892469461243408
45230,0,	26.776069216030102
45238,0,	21.09490778815373
45269,0,	24.27053816974225
45333,0,	21.788725690051912
45339,0,	23.205660899645167
45415,0,	18.137727398084998
45441,0,	24.481945673700878
45546,0,	28.32541647948556
45572,0,	27.758695546497783
45600,0,	22.90402982862939
45617,0,	16.574428036631005
45646,1,	43.77969036252056
45654,0,	19.79450581612912
45739,0,	24.052752563841437
45761,0,	27.261735103502627
45769,0,	19.482443890895407
45788,0,	21.419792355833714
45796,0,	23.697970643307464
45830,0,	21.91834732431441
45867,0,	25.497126899498465
45885,1,	37.49513391548884
45930,0,	26.975252024599545
45947,0,	18.092549175994534
46043,0,	16.905292074881785
46126,0,	26.72643961029248
46270,0,	20.113875983171596
46274,0,	22.67813871817705
46324,0,	20.399960430703292
46446,0,	25.823207361292607
46520,0,	22.779789717880597
46549,0,	30.060127330635748
46554,0,	19.126997584742455
46612,0,	25.338338736562847
46636,0,	19.018304097477742
46658,0,	19.181742959746202
46661,0,	21.12613391224567
46667,0,	22.77513901854776
46809,0,	19.21668964330442
46822,0,	24.566854155806197
46855,0,	17.342457812168963
46913,0,	30.988274040347275
46995,0,	27.38331767177551
47010,1,	41.88021187786397
47051,0,	20.48500178993241
47052,0,	20.374049391563176
47069,0,	21.919676095552365
47072,0,	18.832010369916457
47097,0,	22.40441184315833
47122,0,	21.64767662314298
47350,0,	20.31624784271213
47388,0,	26.873069516400804
47430,0,	22.316048555834325
47475,0,	20.45138387761215
47559,0,	17.95661587835174
47593,0,	20.59263226020677
47611,0,	24.598877542640928
47688,0,	17.703883588892708
47733,0,	18.845298082296004
47761,0,	20.224163995921852
47979,0,	19.37016272128821
48015,0,	24.808159012618823
48103,0,	24.11520481202532
48250,1,	42.01375338727844
48311,0,	25.764475672574996
48348,0,	22.30741154278762
48349,0,	22.360562392305816
48538,0,	20.98794170349835
48563,0,	17.074046022102063
48591,0,	21.088263931963958
48666,0,	25.236023351240316
48670,0,	22.836794003988864
48679,0,	23.7499920372734
48742,0,	23.612530652706965
48762,0,	22.93525595272133
48806,0,	16.8311466398039
48931,0,	22.86483107710972
48961,0,	15.657575882442092
49081,0,	22.93592033834031
49199,0,	18.543667011280235
49200,0,	32.134339233083416
49271,0,	34.03448210335898
49301,0,	21.269641205944797
49378,1,	43.420257742653746
49422,0,	25.139023050869604
49437,0,	19.28379259082114
49449,0,	22.1898152882286
49571,0,	16.851078208373224
49599,0,	18.507125802236477
49609,0,	19.537587897270534
49622,0,	16.368468494747987
49640,0,	16.76464163934425
49735,0,	20.65442012277167
49736,0,	19.6299374983084
49855,0,	17.509882988151286
50012,0,	22.05162307948129
50104,0,	24.163704962210673
50108,1,	39.88439747845564
50276,0,	23.191708801646634
50399,0,	20.49563195983605
50442,1,	47.05178953598461
50492,0,	28.184566728262343
50497,0,	20.62651592677462
50570,1,	41.00654478890859
50669,0,	22.727103938295684
50676,0,	23.220277383262662
50802,0,	23.088729030705117
50833,0,	19.698236339939285
50911,0,	24.228017490127698
50951,0,	30.05016154635108
50965,0,	29.413945877618254
50997,1,	38.898980728388246
