1	183.01166260353457
2	156.96110248342788
3	96.13659906604026
4	96.13659906604026
5	198.71773863616198
6	96.13659906604026
7	170.74710407721042
8	156.96110248342788
9	85.73232027285306
10	128.05368420171803
11	109.92260065982282
12	68.66425372132177
13	616.3571825815911
14	96.13659906604026
15	184.22084443007356
16	630.1431841753737
17	114.26768260793547
18	68.66425372132177
19	85.73232027285306
20	156.96110248342788
21	114.26768260793547
22	198.71773863616198
23	658.2666274266901
24	198.71773863616198
25	156.96110248342788
26	114.26768260793547
27	114.26768260793547
28	128.05368420171803
29	71.9463186790705
30	114.26768260793547
31	109.92260065982282
32	128.05368420171803
33	122.18715918614697
34	212.50374022994453
35	71.9463186790705
36	170.74710407721042
37	198.71773863616198
38	78.17161192888942
39	68.66425372132177
40	68.66425372132177
41	156.96110248342788
42	85.73232027285306
43	156.96110248342788
44	82.45025531510433
45	198.71773863616198
46	71.9463186790705
47	249.33063508986584
48	50.61289645370387
49	616.3571825815911
50	114.26768260793547
51	114.26768260793547
52	113.85576352416948
53	68.66425372132177
54	198.71773863616198
55	227.7048831921491
56	114.26768260793547
57	128.05368420171803
58	96.13659906604026
59	71.9463186790705
60	616.3571825815911
61	109.92260065982282
62	207.57399893713176
63	156.96110248342788
64	156.96110248342788
65	156.96110248342788
66	156.96110248342788
67	128.05368420171803
68	198.71773863616198
69	109.92260065982282
70	114.26768260793547
71	109.92260065982282
72	68.66425372132177
73	114.26768260793547
74	109.92260065982282
75	71.9463186790705
76	198.71773863616198
77	96.13659906604026
78	198.71773863616198
79	68.66425372132177
80	616.3571825815911
81	170.74710407721042
82	156.17712745303444
83	122.55921513277437
84	96.13659906604026
85	140.31824272804218
86	170.74710407721042
87	71.9463186790705
88	0.0
89	212.50374022994453
90	198.71773863616198
91	96.13659906604026
92	128.05368420171803
93	114.26768260793547
94	114.26768260793547
95	156.96110248342788
96	71.9463186790705
97	198.71773863616198
98	156.96110248342788
99	114.26768260793547
101	156.96110248342788
102	71.9463186790705
103	96.13659906604026
104	0.0
105	96.13659906604026
106	170.74710407721042
107	96.13659906604026
108	96.13659906604026
109	122.18715918614697
110	71.9463186790705
111	114.26768260793547
112	170.74710407721042
113	114.26768260793547
114	198.71773863616198
115	156.96110248342788
116	616.3571825815911
117	109.92260065982282
118	71.9463186790705
119	114.26768260793547
120	156.96110248342788
121	164.88057906163934
122	198.71773863616198
123	630.1431841753737
124	71.9463186790705
125	114.26768260793547
126	183.01166260353457
127	82.45025531510433
128	68.66425372132177
129	68.66425372132177
130	616.3571825815911
131	114.26768260793547
132	170.74710407721042
133	198.71773863616198
134	13.786001593782554
135	82.45025531510433
136	114.26768260793547
137	96.13659906604026
138	156.96110248342788
139	616.3571825815911
140	156.96110248342788
141	156.96110248342788
142	156.96110248342788
143	114.26768260793547
144	114.26768260793547
145	198.71773863616198
146	156.96110248342788
147	156.96110248342788
148	156.96110248342788
149	96.13659906604026
150	198.71773863616198
151	96.13659906604026
152	96.13659906604026
153	140.31824272804218
154	45.430688625679565
155	96.13659906604026
156	224.76829875626868
157	96.13659906604026
158	128.05368420171803
159	156.96110248342788
160	224.76829875626868
161	71.9463186790705
162	96.13659906604026
163	114.26768260793547
164	156.96110248342788
165	109.92260065982282
166	109.92260065982282
167	156.96110248342788
168	616.3571825815911
169	114.26768260793547
170	198.71773863616198
171	156.96110248342788
172	156.96110248342788
173	122.18715918614697
174	616.3571825815911
175	642.4077427016979
176	96.13659906604026
177	128.05368420171803
178	71.9463186790705
179	616.3571825815911
180	114.26768260793547
181	170.74710407721042
182	96.13659906604026
183	198.71773863616198
184	209.57379965025393
185	71.9463186790705
186	156.96110248342788
187	156.96110248342788
189	198.71773863616198
190	114.26768260793547
191	114.26768260793547
192	198.71773863616198
193	13.786001593782554
194	71.9463186790705
195	114.26768260793547
196	96.13659906604026
197	114.26768260793547
198	96.13659906604026
199	71.9463186790705
200	170.74710407721042
201	138.04604391113924
202	96.13659906604026
203	96.13659906604026
204	694.5287945104806
205	96.13659906604026
206	85.73232027285306
207	156.96110248342788
208	170.74710407721042
209	96.13659906604026
210	97.99687879917721
211	170.74710407721042
212	156.96110248342788
213	85.73232027285306
214	122.55921513277437
215	114.26768260793547
216	729.7943831658048
217	114.26768260793547
218	96.13659906604026
219	45.430688625679565
220	71.9463186790705
221	71.9463186790705
222	122.18715918614697
223	616.3571825815911
224	114.26768260793547
225	96.13659906604026
226	642.4077427016979
227	96.13659906604026
228	68.66425372132177
229	71.9463186790705
230	71.9463186790705
231	114.26768260793547
232	128.05368420171803
233	128.05368420171803
234	156.96110248342788
235	85.73232027285306
236	109.92260065982282
237	156.96110248342788
238	114.26768260793547
239	114.26768260793547
240	68.66425372132177
241	71.9463186790705
242	114.26768260793547
243	114.26768260793547
244	109.92260065982282
245	128.05368420171803
246	156.96110248342788
247	96.13659906604026
248	114.26768260793547
249	71.9463186790705
250	114.26768260793547
251	156.96110248342788
252	122.18715918614697
253	156.96110248342788
254	96.13659906604026
255	184.22084443007356
256	198.71773863616198
257	198.71773863616198
258	198.71773863616198
259	198.71773863616198
260	156.96110248342788
261	198.71773863616198
262	156.96110248342788
263	114.26768260793547
264	156.96110248342788
265	198.71773863616198
266	96.13659906604026
267	198.71773863616198
268	183.01166260353457
270	114.26768260793547
271	71.9463186790705
272	96.13659906604026
273	198.71773863616198
274	156.96110248342788
275	71.9463186790705
276	198.71773863616198
277	13.786001593782554
278	198.71773863616198
279	68.66425372132177
280	97.99687879917721
281	85.73232027285306
282	198.71773863616198
283	198.87054732852687
